pm25,visibility,traffic,nox,action
136.0,8.0,27,24.0,1
136.0,8.0,26,22.0,1
140.0,7.85,26,21.0,1
139.0,8.06,24,19.0,1
137.0,8.13,23,18.0,1
30.0,17.86,9,9.0,0
3.0,25.42,6,6.0,0
6.0,24.19,6,5.0,0
8.0,23.81,6,6.0,0
3.0,26.79,7,7.0,0
12.0,23.81,7,8.0,0
9.0,22.9,10,12.0,0
11.0,22.9,9,10.0,0
11.0,23.08,9,10.0,0
19.0,20.83,10,11.0,0
18.0,20.0,8,11.0,0
18.0,19.87,8,11.0,0
28.0,17.05,11,22.0,0
27.0,16.67,13,23.0,0
13.0,16.57,14,25.0,0
20.0,18.75,13,22.0,0
35.0,15.87,14,21.0,0
73.0,9.62,31,36.0,0
83.0,9.15,32,29.0,1
77.4,10.36,26,22.6,1
83.3,10.61,24,20.3,1
78.7,11.1,24,20.8,1
79.0,11.07,24,21.0,1
88.6,10.52,25,19.2,1
89.0,10.49,25,19.0,1
85.0,10.71,23,17.0,1
103.0,9.49,38,59.0,1
102.0,9.65,30,35.0,1
95.0,9.93,30,29.0,1
88.0,10.42,28,21.0,1
92.0,9.58,31,26.0,1
87.0,10.2,28,22.0,1
89.0,9.97,28,22.0,1
99.0,9.26,32,30.0,1
110.0,8.29,37,42.0,1
114.0,7.94,38,37.0,1
122.0,7.37,27,20.0,1
122.0,7.52,30,25.0,1
121.0,7.67,29,22.0,1
121.0,7.77,29,22.0,1
118.0,8.02,30,20.0,1
119.0,8.24,30,18.0,1
118.0,8.29,30,17.0,1
121.0,8.36,31,18.0,1
119.0,8.57,31,17.0,1
122.0,8.38,31,16.0,1
124.0,8.52,32,21.0,1
128.0,8.31,33,23.0,1
128.0,8.45,31,21.0,1
139.7,7.65,33,22.7,1
149.0,7.19,36,32.0,1
246.0,5.44,49,36.0,1
245.0,5.13,63,44.0,1
231.0,5.64,50,36.0,1
98.0,12.71,16,12.0,1
44.0,13.33,9,8.0,0
40.0,14.71,9,8.0,0
40.0,13.64,11,10.0,0
44.0,14.02,10,12.0,0
39.0,14.49,11,15.0,0
48.0,12.2,13,18.0,0
51.0,12.71,14,20.0,0
52.0,12.77,17,28.0,0
56.0,11.76,20,35.0,0
59.0,11.95,20,32.0,0
56.0,12.2,19,29.0,0
64.0,12.35,15,24.0,0
62.0,12.3,15,24.0,0
64.0,11.67,15,23.0,0
70.0,11.07,17,23.0,0
72.0,10.64,20,29.0,0
84.0,9.62,23,34.0,1
107.0,8.57,27,35.0,1
119.0,7.96,29,42.0,1
99.0,9.74,23,28.0,1
64.0,13.27,13,10.0,0
56.0,11.24,11,10.0,0
56.0,12.5,11,10.0,0
36.0,16.13,7,8.0,0
40.0,14.29,8,11.0,0
40.0,14.42,11,15.0,0
44.0,12.93,12,20.0,0
49.0,12.3,15,23.0,0
54.0,12.4,14,20.0,0
51.0,13.39,13,17.0,0
55.0,13.7,12,14.0,0
50.0,12.61,13,16.0,0
58.0,12.4,16,21.0,0
68.0,11.67,16,17.0,0
71.0,11.19,15,14.0,0
58.0,12.99,12,12.0,0
51.0,14.02,10,8.0,0
57.0,14.71,11,6.0,0
55.0,15.46,12,7.0,0
54.0,15.71,14,9.0,0
44.0,17.34,15,14.0,0
38.0,18.87,16,16.0,0
27.0,20.98,16,15.0,0
29.0,20.83,16,16.0,0
33.0,19.87,18,17.0,0
30.0,19.61,16,17.0,0
40.0,17.05,19,19.0,0
51.0,16.85,20,23.0,0
46.0,17.34,22,23.0,0
61.0,15.46,21,21.0,0
63.0,15.15,20,19.0,0
77.0,12.93,24,25.0,1
71.0,13.89,28,33.0,0
80.0,13.22,20,22.0,1
83.0,13.22,18,18.0,1
83.0,13.04,15,14.0,1
89.0,12.35,18,16.0,1
90.0,12.4,19,16.0,1
88.0,12.93,19,14.0,1
87.0,13.22,21,16.0,1
84.0,13.64,24,19.0,1
84.0,13.22,30,24.0,1
88.0,12.15,22,15.0,1
124.0,6.19,6,5.0,1
159.0,3.99,5,2.0,1
172.0,4.21,6,5.0,1
105.0,6.29,5,3.0,1
7.0,20.98,5,2.0,0
7.0,22.9,5,2.0,0
14.0,20.0,5,2.0,0
6.0,20.69,5,3.0,0
12.0,21.13,5,3.0,0
7.0,21.58,5,2.0,0
4.0,24.39,5,3.0,0
3.0,22.73,6,4.0,0
3.0,23.26,6,6.0,0
4.0,27.52,6,5.0,0
9.0,18.63,8,11.0,0
18.0,18.75,7,9.0,0
5.0,25.21,7,9.0,0
18.0,24.0,6,6.0,0
11.0,23.26,7,8.0,0
13.0,25.0,8,10.0,0
3.0,27.78,7,9.0,0
3.0,24.39,9,13.0,0
11.0,22.56,8,11.0,0
21.0,20.69,8,12.0,0
15.0,20.13,7,9.0,0
11.0,20.0,7,9.0,0
19.0,18.18,7,9.0,0
13.0,19.48,7,9.0,0
25.0,18.29,7,8.0,0
20.0,18.63,6,6.0,0
34.0,16.22,6,5.0,0
21.0,18.99,6,5.0,0
17.0,19.48,6,5.0,0
19.0,19.35,7,7.0,0
11.0,18.99,7,8.0,0
15.0,18.4,7,7.0,0
26.0,14.15,11,19.0,0
28.0,18.07,11,20.0,0
19.0,20.13,10,16.0,0
6.0,22.56,8,12.0,0
15.0,22.56,9,14.0,0
21.0,19.74,7,8.0,0
22.0,14.63,8,12.0,0
39.0,14.15,8,11.0,0
33.0,13.16,9,13.0,0
46.0,10.1,9,13.0,0
66.0,8.43,10,16.0,0
77.0,6.73,11,21.0,1
88.0,6.47,5,2.0,1
23.0,13.64,5,3.0,0
18.0,13.27,5,2.0,0
12.0,18.75,5,2.0,0
7.0,19.48,5,2.0,0
9.0,18.52,5,2.0,0
10.0,14.49,5,2.0,0
10.0,22.9,5,2.0,0
14.0,20.83,5,2.0,0
16.0,19.35,5,2.0,0
12.0,17.54,5,2.0,0
11.0,19.35,5,3.0,0
10.0,21.28,5,3.0,0
11.0,22.56,6,4.0,0
10.0,21.9,7,7.0,0
3.0,25.42,8,10.0,0
3.0,22.22,8,10.0,0
23.0,19.74,9,13.0,0
7.0,24.0,8,12.0,0
10.0,22.73,8,11.0,0
11.0,22.22,9,14.0,0
17.0,20.98,9,13.0,0
14.0,18.07,10,16.0,0
26.0,19.11,10,18.0,0
22.0,21.43,14,29.0,0
10.0,20.27,12,24.0,0
24.0,20.0,13,27.0,0
17.0,20.41,11,19.0,0
15.0,18.07,20,44.0,0
28.0,18.75,17,33.0,0
33.0,15.31,12,17.0,0
34.0,15.54,9,14.0,0
29.0,14.71,9,13.0,0
77.0,10.31,11,20.0,1
37.0,12.5,11,19.0,0
29.0,13.51,9,13.0,0
34.0,13.95,9,13.0,0
26.0,14.85,8,12.0,0
32.0,15.46,8,10.0,0
31.0,15.31,8,11.0,0
26.0,16.39,8,12.0,0
28.0,16.67,8,11.0,0
20.0,17.65,8,11.0,0
24.0,17.75,8,10.0,0
24.0,16.48,9,13.0,0
40.0,14.02,10,16.0,0
41.0,13.7,9,15.0,0
34.0,14.29,14,26.0,0
38.0,13.82,17,28.0,0
39.0,20.83,6,4.0,0
22.0,19.61,6,5.0,0
18.0,20.41,6,6.0,0
19.0,19.87,7,7.0,0
5.0,24.59,6,6.0,0
10.0,21.58,7,7.0,0
18.0,23.62,6,4.0,0
3.0,27.27,6,5.0,0
10.0,22.22,6,5.0,0
20.0,16.57,7,8.0,0
5.0,19.74,7,8.0,0
8.0,23.26,6,6.0,0
15.0,21.9,7,7.0,0
4.0,22.73,7,7.0,0
14.0,20.0,10,17.0,0
9.0,22.73,8,10.0,0
12.0,21.43,8,12.0,0
12.0,20.55,10,16.0,0
21.0,17.44,14,19.0,0
32.0,14.49,20,24.0,0
53.0,12.05,22,19.0,0
38.0,11.76,27,23.0,0
31.0,14.56,33,29.0,0
56.0,12.77,30,23.0,0
49.0,12.24,26,16.0,0
61.0,10.71,28,21.0,0
74.0,9.71,33,22.0,0
116.0,7.69,42,25.0,1
105.0,8.24,31,18.0,1
93.0,8.55,21,16.0,1
110.0,7.89,25,18.0,1
110.0,7.79,24,19.0,1
97.0,8.67,22,18.0,1
89.0,8.62,23,23.0,1
91.0,8.9,21,20.0,1
84.0,9.23,20,17.0,1
78.0,10.34,19,14.0,1
83.0,10.14,17,14.0,1
74.0,10.75,17,10.0,0
71.0,11.36,17,9.0,0
65.0,12.71,17,10.0,0
60.0,12.55,19,10.0,0
62.0,12.45,19,10.0,0
56.0,12.77,19,10.0,0
52.0,12.0,25,24.0,0
62.0,11.63,23,17.0,0
74.0,10.91,27,24.0,0
77.0,10.95,32,30.0,1
74.0,10.68,29,19.0,0
78.0,9.74,31,22.0,1
88.0,9.23,30,20.0,1
100.0,8.52,34,25.0,1
110.0,8.33,46,44.0,1
114.0,7.54,47,40.0,1
118.0,7.56,47,40.0,1
122.0,7.26,53,43.0,1
129.0,7.08,53,44.0,1
126.0,7.18,49,38.0,1
125.0,7.65,44,27.0,1
32.0,18.99,13,10.0,0
27.0,21.74,10,7.0,0
31.0,18.87,12,9.0,0
26.0,22.39,8,5.0,0
20.0,20.55,8,5.0,0
31.0,14.93,9,8.0,0
24.0,16.67,10,11.0,0
28.0,19.48,11,11.0,0
32.0,18.29,12,12.0,0
47.0,15.62,15,11.0,0
60.0,10.71,17,10.0,0
51.0,15.31,16,11.0,0
30.0,18.52,12,7.0,0
30.0,20.41,9,5.0,0
25.0,21.13,7,4.0,0
24.0,21.13,8,5.0,0
21.0,20.13,8,6.0,0
19.0,22.9,6,5.0,0
21.0,22.06,6,5.0,0
22.0,21.9,6,5.0,0
22.0,19.48,7,9.0,0
19.0,21.43,8,10.0,0
21.0,22.06,7,9.0,0
15.0,20.55,9,9.0,0
18.0,23.44,10,11.0,0
20.0,23.44,7,9.0,0
12.0,24.59,5,3.0,0
6.0,24.0,7,4.0,0
14.0,22.22,9,4.0,0
19.0,22.22,8,5.0,0
18.0,20.13,8,6.0,0
18.0,22.9,8,5.0,0
12.0,22.06,8,5.0,0
14.0,21.58,8,6.0,0
16.0,20.27,9,8.0,0
19.0,19.35,10,11.0,0
25.0,18.07,10,13.0,0
23.0,18.63,11,15.0,0
25.0,20.55,10,12.0,0
26.0,20.27,9,10.0,0
15.0,23.81,8,7.0,0
19.0,21.9,8,10.0,0
21.0,20.98,8,10.0,0
24.0,19.87,8,12.0,0
28.0,19.35,8,10.0,0
21.0,21.58,7,8.0,0
33.0,17.54,9,9.0,0
15.0,23.26,9,10.0,0
22.0,18.87,13,16.0,0
27.0,17.65,18,21.0,0
23.0,19.74,12,14.0,0
19.0,20.0,10,12.0,0
19.0,20.83,7,7.0,0
20.0,15.79,9,10.0,0
20.0,20.98,7,9.0,0
21.0,21.43,7,8.0,0
21.0,19.61,10,11.0,0
42.0,15.96,10,13.0,0
33.0,16.22,12,12.0,0
37.0,15.54,18,17.0,0
53.0,12.05,23,23.0,0
49.0,12.55,23,23.0,0
51.0,13.1,24,26.0,0
53.0,13.45,24,26.0,0
48.0,14.35,21,22.0,0
53.0,14.02,21,21.0,0
50.0,13.39,21,21.0,0
46.0,14.42,21,20.0,0
50.0,14.15,18,18.0,0
54.0,13.95,19,20.0,0
57.0,13.22,18,17.0,0
54.0,13.82,19,21.0,0
60.0,12.99,23,28.0,0
55.0,14.08,18,18.0,0
57.0,12.88,19,20.0,0
55.0,12.5,22,28.0,0
70.0,12.15,21,25.0,0
60.0,12.93,19,21.0,0
49.0,14.22,19,19.0,0
51.0,14.08,17,18.0,0
47.0,14.02,18,22.0,0
45.0,14.02,19,24.0,0
36.0,15.23,16,21.0,0
35.0,17.24,11,10.0,0
33.0,16.22,11,11.0,0
37.0,15.79,13,17.0,0
33.0,18.52,12,14.0,0
34.0,16.3,12,13.0,0
40.0,16.04,12,13.0,0
44.0,15.0,13,15.0,0
44.0,15.87,12,13.0,0
48.0,14.71,14,14.0,0
49.0,15.31,14,14.0,0
54.0,14.35,14,15.0,0
60.0,13.95,15,13.0,0
54.0,14.71,15,14.0,0
44.0,16.3,16,15.0,0
43.0,17.05,13,12.0,0
41.0,17.14,13,10.0,0
41.0,16.04,12,8.0,0
37.0,17.05,10,7.0,0
38.0,16.85,12,7.0,0
43.0,16.22,12,9.0,0
44.0,16.3,13,11.0,0
39.0,15.79,14,13.0,0
48.0,14.35,15,19.0,0
55.0,12.5,19,24.0,0
63.0,11.07,19,25.0,0
56.0,12.93,16,21.0,0
60.0,12.82,16,20.0,0
57.0,13.39,15,17.0,0
61.0,13.33,14,16.0,0
58.0,13.22,15,17.0,0
58.0,12.82,16,20.0,0
63.0,13.04,15,18.0,0
63.0,13.1,14,16.0,0
52.0,14.85,14,20.0,0
55.0,13.04,14,21.0,0
63.0,12.4,18,27.0,0
87.0,10.07,30,38.0,1
97.0,10.14,32,36.0,1
101.0,9.87,37,40.0,1
3.0,26.79,7,2.0,0
5.0,27.27,7,2.0,0
4.0,27.52,5,2.0,0
5.0,27.27,5,2.0,0
4.0,24.79,5,2.0,0
3.0,27.78,5,2.0,0
6.0,27.03,7,3.0,0
5.0,27.27,8,7.0,0
3.0,27.78,6,4.0,0
3.0,27.78,5,2.0,0
5.0,27.27,5,3.0,0
3.0,27.78,6,6.0,0
6.0,27.03,5,3.0,0
4.0,27.52,6,5.0,0
4.0,24.59,7,8.0,0
5.0,27.27,6,4.0,0
6.0,26.79,5,2.0,0
6.0,27.03,5,2.0,0
3.0,27.78,5,2.0,0
5.0,27.27,5,2.0,0
5.0,27.27,5,3.0,0
5.0,27.27,5,2.0,0
3.0,27.78,5,3.0,0
3.0,27.78,6,4.0,0
4.0,27.52,5,3.0,0
3.0,27.27,6,4.0,0
4.0,25.86,6,6.0,0
6.0,17.75,7,8.0,0
7.0,22.22,7,7.0,0
4.0,24.59,6,6.0,0
8.0,23.81,7,7.0,0
5.0,26.32,7,7.0,0
5.0,27.03,7,7.0,0
4.0,27.52,7,7.0,0
5.0,27.27,7,7.0,0
3.0,26.32,7,8.0,0
7.0,24.39,8,10.0,0
10.0,23.26,8,11.0,0
6.0,26.32,8,10.0,0
12.0,21.74,9,15.0,0
15.0,22.22,12,25.0,0
10.0,26.09,10,18.0,0
12.0,21.43,15,28.0,0
17.0,20.27,14,26.0,0
16.0,19.61,12,20.0,0
19.0,21.58,13,21.0,0
20.0,19.11,11,15.0,0
8.0,24.19,5,2.0,0
8.0,24.19,5,3.0,0
7.0,21.43,6,4.0,0
5.0,23.44,7,8.0,0
15.0,25.0,11,19.0,0
13.0,18.4,15,27.0,0
13.0,22.39,10,18.0,0
14.0,22.56,8,11.0,0
15.0,24.19,7,9.0,0
11.0,24.19,7,9.0,0
20.0,18.63,18,22.0,0
19.0,21.74,17,20.0,0
23.0,23.44,15,17.0,0
15.0,20.83,11,11.0,0
23.0,23.44,12,13.0,0
7.0,25.86,6,5.0,0
8.0,24.19,6,5.0,0
6.0,25.86,6,5.0,0
8.0,19.35,8,12.0,0
18.0,18.99,10,12.0,0
17.0,20.69,9,8.0,0
14.0,19.87,12,18.0,0
13.0,22.56,12,19.0,0
16.0,22.22,11,15.0,0
18.0,21.28,10,12.0,0
19.0,21.43,9,10.0,0
30.0,17.14,12,12.0,0
35.0,16.3,15,17.0,0
39.0,17.65,12,8.0,0
52.0,16.76,16,11.0,0
54.0,15.87,15,11.0,0
27.0,22.22,11,10.0,0
44.0,15.96,18,21.0,0
47.0,17.05,18,21.0,0
41.0,15.0,15,12.0,0
16.0,24.79,7,4.0,0
10.0,22.56,8,5.0,0
52.0,12.55,18,18.0,0
60.0,13.1,23,26.0,0
72.0,13.22,23,22.0,0
76.0,13.1,22,15.0,1
71.0,13.89,21,12.0,0
75.0,14.15,24,15.0,0
85.0,12.93,31,26.0,1
84.0,13.1,28,17.0,1
82.0,13.33,26,12.0,1
85.0,13.89,26,10.0,1
80.0,13.51,25,12.0,1
82.0,14.22,26,17.0,1
74.0,14.63,20,7.0,0
54.0,16.85,14,5.0,0
34.0,20.13,11,5.0,0
16.0,24.79,7,3.0,0
5.0,27.27,5,2.0,0
13.0,25.21,5,2.0,0
11.0,25.86,7,2.0,0
13.0,25.42,7,2.0,0
11.0,25.86,5,2.0,0
11.0,25.86,7,2.0,0
8.0,25.0,7,3.0,0
9.0,26.32,5,3.0,0
8.0,26.55,5,3.0,0
12.0,22.06,9,8.0,0
10.0,20.55,11,14.0,0
12.0,20.98,10,13.0,0
12.0,25.0,10,12.0,0
18.0,18.4,10,11.0,0
16.0,22.73,9,10.0,0
16.0,23.08,10,11.0,0
13.0,22.22,9,9.0,0
16.0,24.0,9,8.0,0
21.0,21.43,9,9.0,0
16.0,24.79,7,7.0,0
21.0,22.56,7,9.0,0
16.0,21.43,7,7.0,0
18.0,16.39,10,12.0,0
21.0,20.27,12,14.0,0
18.0,24.39,13,16.0,0
23.0,21.13,13,15.0,0
18.0,23.08,55,11.0,0
13.0,24.79,15,8.0,0
12.0,21.13,6,5.0,0
12.0,23.81,6,6.0,0
11.0,23.08,6,5.0,0
13.0,23.62,7,7.0,0
13.0,23.62,7,7.0,0
10.0,23.44,6,5.0,0
11.0,18.99,6,5.0,0
13.0,21.74,6,5.0,0
17.0,19.11,8,5.0,0
11.0,25.0,5,3.0,0
9.0,24.39,6,5.0,0
8.0,24.59,6,6.0,0
13.0,24.59,6,6.0,0
11.0,23.08,7,7.0,0
14.0,21.43,10,11.0,0
18.0,20.98,11,14.0,0
20.0,20.41,12,13.0,0
23.0,19.35,13,12.0,0
25.0,17.34,14,16.0,0
30.0,16.04,16,11.0,0
45.0,14.78,19,14.0,0
69.0,12.4,24,15.0,0
54.0,15.08,20,14.0,0
36.0,17.44,16,11.0,0
43.0,16.22,17,13.0,0
54.0,13.76,20,19.0,0
61.0,13.51,20,19.0,0
56.0,14.71,18,17.0,0
38.0,15.96,15,12.0,0
19.0,23.26,7,4.0,0
5.0,26.55,5,3.0,0
3.0,24.79,6,4.0,0
4.0,24.19,6,5.0,0
10.0,25.21,8,10.0,0
13.0,24.39,8,7.0,0
9.0,26.32,6,4.0,0
10.0,25.0,6,5.0,0
12.0,23.81,7,9.0,0
14.0,23.26,10,11.0,0
12.0,24.19,9,8.0,0
16.0,22.9,9,8.0,0
15.0,21.58,10,7.0,0
21.0,20.27,11,10.0,0
20.0,19.74,10,7.0,0
23.0,20.41,10,7.0,0
17.0,22.22,8,6.0,0
23.0,21.58,10,8.0,0
26.0,16.76,10,8.0,0
23.0,18.07,11,10.0,0
21.0,19.87,11,9.0,0
21.0,20.13,10,8.0,0
20.0,24.0,8,6.0,0
19.0,23.26,9,10.0,0
24.0,21.28,12,12.0,0
27.0,16.85,13,15.0,0
34.0,15.87,15,13.0,0
30.0,17.86,14,13.0,0
29.0,17.75,12,12.0,0
31.0,17.96,12,12.0,0
32.0,17.65,11,11.0,0
42.0,15.62,13,12.0,0
46.0,15.71,13,12.0,0
52.0,14.49,15,11.0,0
64.0,13.45,15,11.0,0
76.0,12.4,17,13.0,1
81.0,12.1,18,16.0,1
89.0,11.36,18,17.0,1
97.0,11.15,19,15.0,1
107.0,9.93,29,40.0,1
119.0,9.93,30,38.0,1
121.0,9.12,29,31.0,1
102.0,11.24,23,17.0,1
74.0,12.05,19,11.0,0
71.0,11.9,19,15.0,0
84.0,10.83,21,21.0,1
82.0,10.95,20,18.0,1
72.0,16.95,18,16.0,0
29.0,22.39,8,7.0,0
26.0,20.69,9,10.0,0
37.0,16.95,12,12.0,0
36.0,13.95,14,20.0,0
46.0,15.38,15,23.0,0
38.0,18.52,14,19.0,0
40.0,17.86,12,14.0,0
44.0,16.57,12,14.0,0
46.0,15.0,14,13.0,0
56.0,14.56,13,12.0,0
58.0,14.63,14,13.0,0
50.0,15.46,12,14.0,0
43.0,17.05,12,12.0,0
39.0,16.85,12,13.0,0
40.0,15.71,14,17.0,0
47.0,15.71,14,15.0,0
54.0,13.7,12,9.0,0
62.0,12.55,15,11.0,0
70.0,11.45,17,19.0,0
68.0,15.08,17,20.0,0
54.0,18.87,13,12.0,0
64.0,12.5,14,16.0,0
86.0,11.45,20,22.0,1
127.0,8.6,25,30.0,1
142.0,8.09,26,31.0,1
135.0,8.72,23,26.0,1
118.0,9.06,22,24.0,1
118.0,9.15,21,22.0,1
113.0,9.46,20,18.0,1
113.0,9.77,20,17.0,1
116.0,9.58,19,16.0,1
119.0,9.29,22,25.0,1
123.0,9.15,23,21.0,1
122.0,10.99,19,15.0,1
32.0,19.87,11,11.0,0
16.0,23.81,11,15.0,0
18.0,22.56,10,13.0,0
25.0,20.13,11,11.0,0
31.0,20.55,11,11.0,0
26.0,22.9,12,7.0,0
28.0,22.22,11,6.0,0
31.0,18.87,11,6.0,0
38.0,14.71,14,10.0,0
64.0,13.57,17,14.0,0
86.0,11.58,20,17.0,1
118.0,9.77,24,25.0,1
120.0,8.98,28,33.0,1
49.0,19.48,15,14.0,0
36.0,18.75,15,12.0,0
41.0,17.14,15,11.0,0
47.0,16.39,18,16.0,0
51.0,16.67,23,31.0,0
43.0,19.87,18,22.0,0
42.0,17.54,16,17.0,0
44.0,19.11,14,16.0,0
46.0,17.96,18,22.0,0
48.0,17.14,16,17.0,0
44.0,18.63,16,15.0,0
48.0,18.29,15,14.0,0
50.0,16.67,15,13.0,0
51.0,15.71,14,10.0,0
60.0,13.7,24,41.0,0
70.0,15.31,20,28.0,0
60.0,15.46,16,20.0,0
28.0,22.56,9,10.0,0
15.0,24.59,6,5.0,0
15.0,25.0,7,8.0,0
16.0,24.59,9,9.0,0
17.0,23.62,7,8.0,0
24.0,19.48,10,13.0,0
20.0,20.41,8,11.0,0
30.0,16.3,13,15.0,0
38.0,14.85,13,17.0,0
54.0,13.39,17,23.0,0
63.0,13.39,19,24.0,0
54.0,13.57,16,22.0,0
54.0,15.0,16,20.0,0
59.0,14.29,15,17.0,0
60.0,15.08,15,18.0,0
63.0,14.42,16,20.0,0
62.0,14.63,14,14.0,0
59.0,15.87,13,11.0,0
40.0,20.69,9,8.0,0
20.0,21.43,8,10.0,0
19.0,20.55,8,11.0,0
18.0,21.13,9,13.0,0
10.0,20.27,8,12.0,0
31.0,15.79,11,16.0,0
52.0,13.16,12,14.0,0
64.0,13.7,14,15.0,0
98.0,9.71,22,18.0,1
140.0,8.62,31,23.0,1
171.0,7.44,46,32.0,1
162.0,7.92,42,25.0,1
148.0,8.55,34,20.0,1
139.0,8.88,33,22.0,1
118.0,9.87,26,25.0,1
131.0,9.32,24,25.0,1
114.0,10.34,25,27.0,1
80.0,13.39,24,26.0,1
73.0,11.9,22,23.0,0
75.0,13.89,20,18.0,0
73.0,13.51,17,14.0,0
71.0,15.0,17,13.0,0
63.0,16.95,15,11.0,0
44.0,19.61,12,7.0,0
41.0,18.63,14,16.0,0
40.0,19.61,12,8.0,0
36.0,20.41,11,5.0,0
32.0,19.74,11,6.0,0
30.0,18.99,11,6.0,0
33.0,19.11,15,19.0,0
28.0,22.56,16,21.0,0
14.0,24.19,12,7.0,0
16.0,24.79,12,7.0,0
14.0,25.21,12,7.0,0
15.0,25.0,10,7.0,0
9.0,24.19,8,7.0,0
15.0,23.26,10,11.0,0
17.0,22.06,11,14.0,0
19.0,19.11,12,19.0,0
27.0,16.85,12,19.0,0
55.0,13.7,22,25.0,0
80.0,11.49,28,23.0,1
74.0,12.93,25,19.0,0
78.0,13.33,24,17.0,1
79.0,12.71,24,19.0,1
78.0,13.27,23,17.0,1
82.0,12.45,23,16.0,1
84.0,12.55,23,16.0,1
78.0,13.04,20,12.0,1
75.0,13.27,20,14.0,0
81.0,13.39,22,18.0,1
71.0,14.85,20,13.0,0
78.0,13.22,20,18.0,1
87.0,11.63,25,33.0,1
94.0,11.36,28,38.0,1
98.0,12.5,27,20.0,1
113.0,10.64,27,19.0,1
107.0,10.45,27,23.0,1
103.0,10.91,28,23.0,1
103.0,10.6,29,25.0,1
91.0,12.0,27,25.0,1
15.0,25.0,9,8.0,0
7.0,26.79,8,10.0,0
5.0,27.27,7,9.0,0
8.0,24.39,10,18.0,0
7.0,26.79,8,11.0,0
9.0,26.32,9,10.0,0
12.0,25.64,9,8.0,0
9.0,26.32,8,7.0,0
8.0,26.55,7,8.0,0
9.0,25.21,6,6.0,0
13.0,22.56,6,6.0,0
13.0,24.39,8,7.0,0
17.0,21.43,9,9.0,0
18.0,20.69,11,9.0,0
21.0,19.74,11,10.0,0
34.0,17.65,13,12.0,0
40.0,17.34,15,12.0,0
33.0,20.13,14,8.0,0
38.0,18.4,12,7.0,0
31.0,17.75,12,8.0,0
31.0,19.61,12,9.0,0
33.0,19.23,13,11.0,0
28.0,19.11,13,11.0,0
23.0,23.44,7,4.0,0
13.0,24.39,7,4.0,0
12.0,22.06,7,4.0,0
12.0,22.06,9,8.0,0
10.0,24.59,7,9.0,0
13.0,24.59,9,10.0,0
10.0,26.09,7,8.0,0
12.0,25.64,7,7.0,0
11.0,25.64,6,6.0,0
11.0,25.42,6,6.0,0
11.0,25.0,7,7.0,0
10.0,25.86,7,7.0,0
7.0,24.0,8,10.0,0
8.0,22.56,7,8.0,0
15.0,23.81,7,8.0,0
12.0,22.9,7,7.0,0
9.0,24.79,7,7.0,0
13.0,25.21,6,6.0,0
10.0,24.0,15,6.0,0
15.0,21.74,11,11.0,0
20.0,21.28,11,10.0,0
17.0,22.9,11,9.0,0
15.0,25.0,10,8.0,0
15.0,25.0,10,7.0,0
16.0,18.29,12,12.0,0
12.0,23.08,11,10.0,0
15.0,22.39,11,11.0,0
16.0,21.9,11,11.0,0
14.0,23.26,11,11.0,0
15.0,21.28,12,12.0,0
20.0,22.06,12,12.0,0
20.0,19.74,12,12.0,0
18.0,21.43,12,12.0,0
21.0,20.27,12,12.0,0
23.0,19.74,12,13.0,0
22.0,20.13,14,14.0,0
27.0,17.65,14,14.0,0
29.0,15.96,17,23.0,0
31.0,18.18,18,22.0,0
37.0,16.48,20,28.0,0
39.0,15.38,21,31.0,0
23.0,18.18,15,12.0,0
55.0,13.76,17,13.0,0
44.0,15.15,16,12.0,0
38.0,15.62,17,14.0,0
40.0,15.15,18,16.0,0
29.0,14.71,17,19.0,0
52.0,13.33,16,17.0,0
52.0,13.45,17,19.0,0
55.0,12.99,18,22.0,0
61.0,11.86,17,20.0,0
65.0,11.95,19,21.0,0
75.0,10.53,24,21.0,0
77.0,10.68,24,21.0,1
82.0,10.6,26,21.0,1
85.0,10.56,26,21.0,1
82.0,10.71,26,22.0,1
93.0,9.62,29,27.0,1
88.0,10.91,28,27.0,1
95.0,9.71,28,24.0,1
93.0,9.77,30,29.0,1
94.0,9.43,33,39.0,1
114.0,8.36,36,43.0,1
125.0,7.89,36,44.0,1
134.0,8.26,33,34.0,1
110.0,10.53,30,33.0,1
121.0,9.46,28,27.0,1
123.0,9.09,26,27.0,1
124.0,9.01,31,36.0,1
129.0,8.98,30,34.0,1
126.0,9.01,30,33.0,1
127.0,9.2,26,22.0,1
120.0,9.93,24,20.0,1
124.0,9.55,22,15.0,1
123.0,9.52,22,14.0,1
129.0,9.38,24,19.0,1
124.0,9.49,23,16.0,1
133.0,9.15,22,14.0,1
141.0,8.75,22,13.0,1
138.0,8.88,22,13.0,1
131.0,9.06,26,28.0,1
144.0,8.38,23,18.0,1
155.0,8.04,28,33.0,1
112.0,10.34,22,19.0,1
98.0,10.68,23,17.0,1
16.0,22.73,24,16.0,0
76.0,12.4,22,14.0,1
55.0,15.08,18,12.0,0
38.0,18.29,14,10.0,0
14.0,23.26,10,6.0,0
18.0,20.83,11,6.0,0
41.0,12.99,15,14.0,0
56.0,12.35,18,18.0,0
59.0,11.58,23,26.0,0
52.0,13.45,19,19.0,0
46.0,14.78,16,17.0,0
16.0,24.79,11,9.0,0
11.0,24.19,9,10.0,0
4.0,27.52,7,4.0,0
3.0,26.55,8,7.0,0
6.0,24.19,11,16.0,0
