district,pm25,nox,visibility,traffic,condition,city,country,year,month,day,hour
Residential District,3.0,25.0,27.78,19,Hot,"Dongsi, Beijing",China,2016,7,1,0
Residential District,3.0,22.0,27.78,16,Hot,"Dongsi, Beijing",China,2016,7,1,1
Residential District,12.0,37.0,24.19,21,Hot,"Dongsi, Beijing",China,2016,7,1,2
Residential District,9.0,32.0,25.42,20,Hot,"Dongsi, Beijing",China,2016,7,1,3
Residential District,8.0,27.0,25.86,18,Clear,"Dongsi, Beijing",China,2016,7,1,4
Residential District,10.0,35.0,24.39,20,Clear,"Dongsi, Beijing",China,2016,7,1,5
Residential District,14.0,43.0,23.08,23,Clear,"Dongsi, Beijing",China,2016,7,1,6
Residential District,15.0,38.0,22.9,21,Clear,"Dongsi, Beijing",China,2016,7,1,7
Residential District,16.0,32.0,22.06,20,Hot,"Dongsi, Beijing",China,2016,7,1,8
Residential District,17.0,23.0,22.39,17,Hot,"Dongsi, Beijing",China,2016,7,1,9
Residential District,13.0,18.0,21.58,15,Hot,"Dongsi, Beijing",China,2016,7,1,10
Residential District,10.0,15.0,23.81,14,Hot,"Dongsi, Beijing",China,2016,7,1,11
Residential District,10.0,16.0,24.39,14,Hot,"Dongsi, Beijing",China,2016,7,1,12
Residential District,9.0,13.0,25.42,14,Hot,"Dongsi, Beijing",China,2016,7,1,13
Residential District,9.0,12.0,25.42,13,Hot,"Dongsi, Beijing",China,2016,7,1,14
Residential District,7.0,11.0,26.32,11,Hot,"Dongsi, Beijing",China,2016,7,1,15
Residential District,6.0,12.0,26.32,12,Hot,"Dongsi, Beijing",China,2016,7,1,16
Residential District,7.0,11.0,26.32,11,Hot,"Dongsi, Beijing",China,2016,7,1,17
Residential District,28.0,23.0,14.02,18,Hot,"Dongsi, Beijing",China,2016,7,1,18
Residential District,30.0,24.0,16.95,20,Hot,"Dongsi, Beijing",China,2016,7,1,19
Residential District,34.0,22.0,16.57,20,Hot,"Dongsi, Beijing",China,2016,7,1,20
Residential District,34.0,30.0,16.85,22,Hot,"Dongsi, Beijing",China,2016,7,1,21
Residential District,30.0,37.0,17.05,24,Hot,"Dongsi, Beijing",China,2016,7,1,22
Residential District,34.0,42.0,16.76,26,Hot,"Dongsi, Beijing",China,2016,7,1,23
Residential District,28.0,57.0,16.67,31,Hot,"Dongsi, Beijing",China,2016,7,2,0
Residential District,30.0,60.0,15.96,32,Clear,"Dongsi, Beijing",China,2016,7,2,1
Residential District,41.0,71.0,14.02,37,Clear,"Dongsi, Beijing",China,2016,7,2,2
Residential District,44.0,66.0,14.42,34,Clear,"Dongsi, Beijing",China,2016,7,2,3
Residential District,52.0,60.0,13.89,32,Clear,"Dongsi, Beijing",China,2016,7,2,4
Residential District,57.0,72.0,13.45,39,Clear,"Dongsi, Beijing",China,2016,7,2,5
Residential District,79.0,76.0,10.27,43,Clear,"Dongsi, Beijing",China,2016,7,2,6
Residential District,111.0,66.0,9.12,42,Clear,"Dongsi, Beijing",China,2016,7,2,7
Residential District,120.0,54.0,8.82,40,Clear,"Dongsi, Beijing",China,2016,7,2,8
Residential District,103.0,51.0,9.8,37,Hot,"Dongsi, Beijing",China,2016,7,2,9
Residential District,82.0,37.0,11.36,29,Hot,"Dongsi, Beijing",China,2016,7,2,10
Residential District,72.0,35.0,12.3,29,Hot,"Dongsi, Beijing",China,2016,7,2,11
Residential District,86.0,49.0,11.03,35,Hot,"Dongsi, Beijing",China,2016,7,2,12
Residential District,51.0,32.0,14.85,24,Hot,"Dongsi, Beijing",China,2016,7,2,13
Residential District,29.0,14.0,18.99,15,Hot,"Dongsi, Beijing",China,2016,7,2,14
Residential District,18.0,12.0,22.06,15,Hot,"Dongsi, Beijing",China,2016,7,2,15
Residential District,27.0,12.0,19.48,15,Hot,"Dongsi, Beijing",China,2016,7,2,16
Residential District,27.0,11.0,19.48,13,Hot,"Dongsi, Beijing",China,2016,7,2,17
Residential District,31.0,15.0,18.18,16,Hot,"Dongsi, Beijing",China,2016,7,2,18
Residential District,24.0,16.0,20.27,16,Hot,"Dongsi, Beijing",China,2016,7,2,19
Residential District,26.0,21.0,18.18,19,Hot,"Dongsi, Beijing",China,2016,7,2,20
Residential District,38.0,37.0,14.15,26,Hot,"Dongsi, Beijing",China,2016,7,2,21
Residential District,48.0,49.0,14.29,33,Hot,"Dongsi, Beijing",China,2016,7,2,22
Residential District,48.0,56.0,14.93,35,Hot,"Dongsi, Beijing",China,2016,7,2,23
Residential District,56.0,59.0,12.45,38,Hot,"Dongsi, Beijing",China,2016,7,3,0
Residential District,69.0,60.0,11.11,43,Hot,"Dongsi, Beijing",China,2016,7,3,1
Residential District,77.0,59.0,10.83,43,Hot,"Dongsi, Beijing",China,2016,7,3,2
Residential District,77.0,50.0,11.36,37,Hot,"Dongsi, Beijing",China,2016,7,3,3
Residential District,81.0,52.0,11.32,36,Hot,"Dongsi, Beijing",China,2016,7,3,4
Residential District,79.0,49.0,11.63,35,Clear,"Dongsi, Beijing",China,2016,7,3,5
Residential District,75.0,53.0,12.0,36,Clear,"Dongsi, Beijing",China,2016,7,3,6
Residential District,84.0,69.0,11.03,43,Hot,"Dongsi, Beijing",China,2016,7,3,7
Residential District,96.0,79.0,9.65,49,Hot,"Dongsi, Beijing",China,2016,7,3,8
Residential District,99.0,57.0,9.68,42,Hot,"Dongsi, Beijing",China,2016,7,3,9
Residential District,96.0,45.0,10.27,38,Hot,"Dongsi, Beijing",China,2016,7,3,10
Residential District,89.0,36.0,10.79,36,Hot,"Dongsi, Beijing",China,2016,7,3,11
Residential District,87.0,28.0,10.95,30,Hot,"Dongsi, Beijing",China,2016,7,3,12
Residential District,75.0,21.0,12.0,26,Hot,"Dongsi, Beijing",China,2016,7,3,13
Residential District,77.0,18.0,11.81,22,Hot,"Dongsi, Beijing",China,2016,7,3,14
Residential District,76.0,21.0,11.9,23,Hot,"Dongsi, Beijing",China,2016,7,3,15
Residential District,84.0,25.0,11.19,26,Hot,"Dongsi, Beijing",China,2016,7,3,16
Residential District,100.0,30.0,10.0,30,Hot,"Dongsi, Beijing",China,2016,7,3,17
Residential District,132.0,42.0,8.24,37,Hot,"Dongsi, Beijing",China,2016,7,3,18
Residential District,108.0,42.0,9.49,36,Hot,"Dongsi, Beijing",China,2016,7,3,19
Residential District,99.0,41.0,10.07,34,Hot,"Dongsi, Beijing",China,2016,7,3,20
Residential District,101.0,39.0,9.93,35,Hot,"Dongsi, Beijing",China,2016,7,3,21
Residential District,132.0,39.0,8.24,37,Hot,"Dongsi, Beijing",China,2016,7,3,22
Residential District,150.0,42.0,7.5,39,Hot,"Dongsi, Beijing",China,2016,7,3,23
Residential District,160.0,39.0,7.14,40,Hot,"Dongsi, Beijing",China,2016,7,4,0
Residential District,150.0,36.0,7.5,36,Hot,"Dongsi, Beijing",China,2016,7,4,1
Residential District,142.0,47.0,7.81,37,Hot,"Dongsi, Beijing",China,2016,7,4,2
Residential District,187.0,49.0,6.33,36,Clear,"Dongsi, Beijing",China,2016,7,4,3
Residential District,274.0,40.0,4.63,35,Clear,"Dongsi, Beijing",China,2016,7,4,4
Residential District,272.0,43.0,4.66,41,Clear,"Dongsi, Beijing",China,2016,7,4,5
Residential District,262.0,43.0,4.81,41,Clear,"Dongsi, Beijing",China,2016,7,4,6
Residential District,224.0,39.0,5.47,38,Clear,"Dongsi, Beijing",China,2016,7,4,7
Residential District,191.0,41.0,6.22,37,Hot,"Dongsi, Beijing",China,2016,7,4,8
Residential District,177.0,41.0,6.61,40,Hot,"Dongsi, Beijing",China,2016,7,4,9
Residential District,144.0,47.0,7.73,44,Hot,"Dongsi, Beijing",China,2016,7,4,10
Residential District,115.0,38.0,9.09,39,Hot,"Dongsi, Beijing",China,2016,7,4,11
Residential District,108.0,29.0,9.49,35,Hot,"Dongsi, Beijing",China,2016,7,4,12
Residential District,102.0,22.0,9.87,33,Hot,"Dongsi, Beijing",China,2016,7,4,13
Residential District,113.0,19.0,9.2,32,Hot,"Dongsi, Beijing",China,2016,7,4,14
Residential District,124.0,20.0,8.62,34,Hot,"Dongsi, Beijing",China,2016,7,4,15
Residential District,116.0,22.0,9.04,34,Hot,"Dongsi, Beijing",China,2016,7,4,16
Residential District,114.0,23.0,9.15,35,Hot,"Dongsi, Beijing",China,2016,7,4,17
Residential District,113.0,28.0,9.2,36,Hot,"Dongsi, Beijing",China,2016,7,4,18
Residential District,110.0,30.0,9.32,30,Hot,"Dongsi, Beijing",China,2016,7,4,19
Residential District,117.0,41.0,8.98,36,Hot,"Dongsi, Beijing",China,2016,7,4,20
Residential District,64.0,41.0,13.16,32,Hot,"Dongsi, Beijing",China,2016,7,4,21
Residential District,52.0,49.0,14.71,33,Hot,"Dongsi, Beijing",China,2016,7,4,22
Residential District,41.0,55.0,14.85,35,Hot,"Dongsi, Beijing",China,2016,7,4,23
Residential District,67.0,50.0,11.41,33,Hot,"Dongsi, Beijing",China,2016,7,5,0
Residential District,102.0,42.0,9.58,33,Clear,"Dongsi, Beijing",China,2016,7,5,1
Residential District,126.0,28.0,8.52,31,Clear,"Dongsi, Beijing",China,2016,7,5,2
Residential District,120.0,25.0,8.82,29,Clear,"Dongsi, Beijing",China,2016,7,5,3
Residential District,120.0,31.0,8.82,31,Clear,"Dongsi, Beijing",China,2016,7,5,4
Residential District,115.0,27.0,9.09,29,Clear,"Dongsi, Beijing",China,2016,7,5,5
Residential District,109.0,30.0,9.43,34,Clear,"Dongsi, Beijing",China,2016,7,5,6
Residential District,118.0,38.0,8.93,38,Clear,"Dongsi, Beijing",China,2016,7,5,7
Residential District,136.0,51.0,8.06,45,Hot,"Dongsi, Beijing",China,2016,7,5,8
Residential District,111.0,41.0,9.32,39,Hot,"Dongsi, Beijing",China,2016,7,5,9
Residential District,90.0,34.0,10.71,33,Hot,"Dongsi, Beijing",China,2016,7,5,10
Residential District,86.0,42.0,11.03,36,Hot,"Dongsi, Beijing",China,2016,7,5,11
Residential District,92.0,40.0,10.56,34,Hot,"Dongsi, Beijing",China,2016,7,5,12
Residential District,87.0,29.0,10.95,28,Hot,"Dongsi, Beijing",China,2016,7,5,13
Residential District,83.0,19.0,11.28,22,Hot,"Dongsi, Beijing",China,2016,7,5,14
Residential District,74.0,17.0,12.1,21,Hot,"Dongsi, Beijing",China,2016,7,5,15
Residential District,82.0,18.0,11.36,23,Hot,"Dongsi, Beijing",China,2016,7,5,16
Residential District,83.0,20.0,11.28,26,Hot,"Dongsi, Beijing",China,2016,7,5,17
Residential District,83.0,22.0,11.28,28,Hot,"Dongsi, Beijing",China,2016,7,5,18
Residential District,82.0,24.0,11.36,32,Hot,"Dongsi, Beijing",China,2016,7,5,19
Residential District,85.0,29.0,11.11,30,Hot,"Dongsi, Beijing",China,2016,7,5,20
Residential District,97.0,32.0,10.2,31,Hot,"Dongsi, Beijing",China,2016,7,5,21
Residential District,105.0,39.0,9.68,35,Hot,"Dongsi, Beijing",China,2016,7,5,22
Residential District,113.0,42.0,9.2,39,Hot,"Dongsi, Beijing",China,2016,7,5,23
Residential District,104.0,36.0,9.74,34,Hot,"Dongsi, Beijing",China,2016,7,6,0
Residential District,67.0,31.0,12.82,31,Hot,"Dongsi, Beijing",China,2016,7,6,1
Residential District,65.0,36.0,13.04,31,Hot,"Dongsi, Beijing",China,2016,7,6,2
Residential District,52.0,41.0,14.71,27,Hot,"Dongsi, Beijing",China,2016,7,6,3
Residential District,49.0,37.0,15.15,24,Clear,"Dongsi, Beijing",China,2016,7,6,4
Residential District,51.0,46.0,14.22,32,Clear,"Dongsi, Beijing",China,2016,7,6,5
Residential District,55.0,51.0,13.39,34,Clear,"Dongsi, Beijing",China,2016,7,6,6
Residential District,67.0,45.0,12.1,33,Hot,"Dongsi, Beijing",China,2016,7,6,7
Residential District,78.0,46.0,11.45,34,Hot,"Dongsi, Beijing",China,2016,7,6,8
Residential District,77.0,66.0,11.07,42,Hot,"Dongsi, Beijing",China,2016,7,6,9
Residential District,85.0,81.0,10.31,48,Hot,"Dongsi, Beijing",China,2016,7,6,10
Residential District,95.0,39.0,10.34,32,Hot,"Dongsi, Beijing",China,2016,7,6,11
Residential District,90.0,25.0,10.71,26,Hot,"Dongsi, Beijing",China,2016,7,6,12
Residential District,83.0,17.0,11.28,21,Hot,"Dongsi, Beijing",China,2016,7,6,13
Residential District,68.0,15.0,12.71,19,Hot,"Dongsi, Beijing",China,2016,7,6,14
Residential District,55.0,13.0,14.29,18,Hot,"Dongsi, Beijing",China,2016,7,6,15
Residential District,46.0,13.0,15.62,17,Hot,"Dongsi, Beijing",China,2016,7,6,16
Residential District,43.0,16.0,14.63,19,Hot,"Dongsi, Beijing",China,2016,7,6,17
Residential District,49.0,20.0,14.56,22,Hot,"Dongsi, Beijing",China,2016,7,6,18
Residential District,53.0,24.0,14.29,24,Hot,"Dongsi, Beijing",China,2016,7,6,19
Residential District,65.0,27.0,12.88,28,Hot,"Dongsi, Beijing",China,2016,7,6,20
Residential District,74.0,31.0,10.87,31,Hot,"Dongsi, Beijing",China,2016,7,6,21
Residential District,77.0,45.0,11.32,38,Hot,"Dongsi, Beijing",China,2016,7,6,22
Residential District,100.0,43.0,9.01,44,Hot,"Dongsi, Beijing",China,2016,7,6,23
Residential District,93.0,26.0,10.49,45,Hot,"Dongsi, Beijing",China,2016,7,7,0
Residential District,93.0,26.0,10.42,45,Hot,"Dongsi, Beijing",China,2016,7,7,1
Residential District,106.0,32.0,9.62,47,Hot,"Dongsi, Beijing",China,2016,7,7,2
Residential District,109.0,36.0,9.43,40,Hot,"Dongsi, Beijing",China,2016,7,7,3
Residential District,108.0,32.0,9.49,41,Clear,"Dongsi, Beijing",China,2016,7,7,4
Residential District,121.0,53.0,8.77,51,Clear,"Dongsi, Beijing",China,2016,7,7,5
Residential District,152.0,49.0,7.16,48,Clear,"Dongsi, Beijing",China,2016,7,7,6
Residential District,139.0,43.0,7.94,41,Clear,"Dongsi, Beijing",China,2016,7,7,7
Residential District,124.0,40.0,8.62,37,Hot,"Dongsi, Beijing",China,2016,7,7,8
Residential District,118.0,42.0,8.93,39,Hot,"Dongsi, Beijing",China,2016,7,7,9
Residential District,125.0,42.0,8.57,41,Hot,"Dongsi, Beijing",China,2016,7,7,10
Residential District,133.0,41.0,8.2,42,Hot,"Dongsi, Beijing",China,2016,7,7,11
Residential District,142.0,31.0,7.81,37,Hot,"Dongsi, Beijing",China,2016,7,7,12
Residential District,122.0,21.0,8.72,29,Hot,"Dongsi, Beijing",China,2016,7,7,13
Residential District,117.0,17.0,8.98,25,Hot,"Dongsi, Beijing",China,2016,7,7,14
Residential District,112.0,15.0,9.26,22,Hot,"Dongsi, Beijing",China,2016,7,7,15
Residential District,109.0,16.0,9.43,23,Hot,"Dongsi, Beijing",China,2016,7,7,16
Residential District,127.0,20.0,8.43,26,Hot,"Dongsi, Beijing",China,2016,7,7,17
Residential District,136.0,24.0,8.06,27,Hot,"Dongsi, Beijing",China,2016,7,7,18
Residential District,136.0,23.0,8.06,28,Hot,"Dongsi, Beijing",China,2016,7,7,19
Residential District,139.0,40.0,7.65,35,Hot,"Dongsi, Beijing",China,2016,7,7,20
Residential District,102.0,37.0,9.87,33,Hot,"Dongsi, Beijing",China,2016,7,7,21
Residential District,93.0,40.0,10.49,34,Hot,"Dongsi, Beijing",China,2016,7,7,22
Residential District,91.0,46.0,10.64,37,Hot,"Dongsi, Beijing",China,2016,7,7,23
Residential District,80.0,46.0,11.54,35,Hot,"Dongsi, Beijing",China,2016,7,8,0
Residential District,64.0,51.0,12.99,37,Hot,"Dongsi, Beijing",China,2016,7,8,1
Residential District,84.0,64.0,10.45,41,Clear,"Dongsi, Beijing",China,2016,7,8,2
Residential District,78.0,46.0,11.72,29,Clear,"Dongsi, Beijing",China,2016,7,8,3
Residential District,81.0,35.0,11.45,25,Clear,"Dongsi, Beijing",China,2016,7,8,4
Residential District,81.0,33.0,11.45,30,Clear,"Dongsi, Beijing",China,2016,7,8,5
Residential District,80.0,32.0,11.54,31,Clear,"Dongsi, Beijing",China,2016,7,8,6
Residential District,85.0,40.0,11.11,37,Clear,"Dongsi, Beijing",China,2016,7,8,7
Residential District,89.0,45.0,10.79,40,Hot,"Dongsi, Beijing",China,2016,7,8,8
Residential District,102.0,44.0,9.87,41,Hot,"Dongsi, Beijing",China,2016,7,8,9
Residential District,110.0,42.0,9.38,42,Hot,"Dongsi, Beijing",China,2016,7,8,10
Residential District,122.0,49.0,8.72,49,Hot,"Dongsi, Beijing",China,2016,7,8,11
Residential District,131.0,49.0,8.29,51,Hot,"Dongsi, Beijing",China,2016,7,8,12
Residential District,155.0,45.0,7.32,52,Hot,"Dongsi, Beijing",China,2016,7,8,13
Residential District,167.0,34.0,6.91,45,Hot,"Dongsi, Beijing",China,2016,7,8,14
Residential District,163.0,29.0,7.04,42,Hot,"Dongsi, Beijing",China,2016,7,8,15
Residential District,144.0,23.0,7.73,31,Hot,"Dongsi, Beijing",China,2016,7,8,16
Residential District,128.0,23.0,8.43,30,Hot,"Dongsi, Beijing",China,2016,7,8,17
Residential District,125.0,24.0,8.57,28,Hot,"Dongsi, Beijing",China,2016,7,8,18
Residential District,127.0,26.0,8.47,29,Hot,"Dongsi, Beijing",China,2016,7,8,19
Residential District,140.0,28.0,7.85,31,Hot,"Dongsi, Beijing",China,2016,7,8,20
Residential District,164.0,35.0,7.01,34,Hot,"Dongsi, Beijing",China,2016,7,8,21
Residential District,99.0,33.0,10.07,25,Hot,"Dongsi, Beijing",China,2016,7,8,22
Residential District,72.0,42.0,12.3,28,Hot,"Dongsi, Beijing",China,2016,7,8,23
Residential District,77.0,48.0,11.81,30,Hot,"Dongsi, Beijing",China,2016,7,9,0
Residential District,75.0,59.0,12.0,33,Hot,"Dongsi, Beijing",China,2016,7,9,1
Residential District,81.0,67.0,11.45,37,Hot,"Dongsi, Beijing",China,2016,7,9,2
Residential District,90.0,64.0,10.71,36,Hot,"Dongsi, Beijing",China,2016,7,9,3
Residential District,104.0,53.0,9.74,33,Hot,"Dongsi, Beijing",China,2016,7,9,4
Residential District,101.0,42.0,9.93,28,Hot,"Dongsi, Beijing",China,2016,7,9,5
Residential District,92.0,51.0,10.56,34,Hot,"Dongsi, Beijing",China,2016,7,9,6
Residential District,100.0,44.0,10.0,32,Hot,"Dongsi, Beijing",China,2016,7,9,7
Residential District,112.0,41.0,9.26,31,Hot,"Dongsi, Beijing",China,2016,7,9,8
Residential District,110.0,47.0,9.38,34,Hot,"Dongsi, Beijing",China,2016,7,9,9
Residential District,118.0,50.0,8.93,37,Hot,"Dongsi, Beijing",China,2016,7,9,10
Residential District,130.0,43.0,8.33,34,Hot,"Dongsi, Beijing",China,2016,7,9,11
Residential District,142.0,41.0,7.81,34,Hot,"Dongsi, Beijing",China,2016,7,9,12
Residential District,156.0,39.0,7.28,35,Hot,"Dongsi, Beijing",China,2016,7,9,13
Residential District,108.0,20.0,9.49,24,Hot,"Dongsi, Beijing",China,2016,7,9,14
Residential District,91.0,14.0,10.64,19,Hot,"Dongsi, Beijing",China,2016,7,9,15
Residential District,97.0,16.0,10.2,21,Hot,"Dongsi, Beijing",China,2016,7,9,16
Residential District,115.0,17.0,9.09,21,Hot,"Dongsi, Beijing",China,2016,7,9,17
Residential District,117.0,17.0,8.98,23,Hot,"Dongsi, Beijing",China,2016,7,9,18
Residential District,117.0,18.0,8.98,22,Hot,"Dongsi, Beijing",China,2016,7,9,19
Residential District,115.0,21.0,9.09,23,Hot,"Dongsi, Beijing",China,2016,7,9,20
Residential District,135.0,25.0,8.11,24,Hot,"Dongsi, Beijing",China,2016,7,9,21
Residential District,161.0,31.0,7.11,27,Hot,"Dongsi, Beijing",China,2016,7,9,22
Residential District,143.0,28.0,7.77,25,Hot,"Dongsi, Beijing",China,2016,7,9,23
Residential District,132.0,31.0,8.24,24,Hot,"Dongsi, Beijing",China,2016,7,10,0
Residential District,128.0,33.0,8.43,26,Hot,"Dongsi, Beijing",China,2016,7,10,1
Residential District,143.0,30.0,7.77,25,Hot,"Dongsi, Beijing",China,2016,7,10,2
Residential District,151.0,32.0,7.46,24,Hot,"Dongsi, Beijing",China,2016,7,10,3
Residential District,159.0,34.0,7.18,25,Hot,"Dongsi, Beijing",China,2016,7,10,4
Residential District,167.0,32.0,6.91,28,Hot,"Dongsi, Beijing",China,2016,7,10,5
Residential District,172.0,35.0,6.76,30,Hot,"Dongsi, Beijing",China,2016,7,10,6
Residential District,180.0,37.0,6.52,31,Hot,"Dongsi, Beijing",China,2016,7,10,7
Residential District,176.0,46.0,6.64,35,Hot,"Dongsi, Beijing",China,2016,7,10,8
Residential District,177.0,51.0,6.61,37,Hot,"Dongsi, Beijing",China,2016,7,10,9
Residential District,177.0,49.0,6.61,36,Hot,"Dongsi, Beijing",China,2016,7,10,10
Residential District,153.0,38.0,7.39,31,Hot,"Dongsi, Beijing",China,2016,7,10,11
Residential District,100.0,22.0,10.0,23,Hot,"Dongsi, Beijing",China,2016,7,10,12
Residential District,84.0,16.0,11.19,19,Hot,"Dongsi, Beijing",China,2016,7,10,13
Residential District,81.0,13.0,11.45,18,Hot,"Dongsi, Beijing",China,2016,7,10,14
Residential District,69.0,11.0,12.61,16,Hot,"Dongsi, Beijing",China,2016,7,10,15
Residential District,96.0,12.0,10.27,20,Hot,"Dongsi, Beijing",China,2016,7,10,16
Residential District,91.0,12.0,10.64,20,Hot,"Dongsi, Beijing",China,2016,7,10,17
Residential District,92.0,14.0,10.56,20,Hot,"Dongsi, Beijing",China,2016,7,10,18
Residential District,91.0,15.0,10.64,21,Hot,"Dongsi, Beijing",China,2016,7,10,19
Residential District,90.0,21.0,10.71,23,Hot,"Dongsi, Beijing",China,2016,7,10,20
Residential District,95.0,29.0,10.34,24,Hot,"Dongsi, Beijing",China,2016,7,10,21
Residential District,108.0,31.0,9.49,24,Hot,"Dongsi, Beijing",China,2016,7,10,22
Residential District,99.0,24.0,10.07,19,Hot,"Dongsi, Beijing",China,2016,7,10,23
Residential District,108.0,26.0,9.49,19,Hot,"Dongsi, Beijing",China,2016,7,11,0
Residential District,108.0,25.0,9.49,21,Hot,"Dongsi, Beijing",China,2016,7,11,1
Residential District,113.0,25.0,9.2,21,Hot,"Dongsi, Beijing",China,2016,7,11,2
Residential District,128.0,27.0,8.43,21,Hot,"Dongsi, Beijing",China,2016,7,11,3
Residential District,137.0,30.0,8.02,24,Hot,"Dongsi, Beijing",China,2016,7,11,4
Residential District,138.0,36.0,7.98,26,Hot,"Dongsi, Beijing",China,2016,7,11,5
Residential District,139.0,38.0,7.94,28,Hot,"Dongsi, Beijing",China,2016,7,11,6
Residential District,140.0,44.0,7.89,32,Hot,"Dongsi, Beijing",China,2016,7,11,7
Residential District,145.0,50.0,7.69,35,Hot,"Dongsi, Beijing",China,2016,7,11,8
Residential District,144.0,43.0,7.73,33,Hot,"Dongsi, Beijing",China,2016,7,11,9
Residential District,154.0,30.0,7.35,27,Hot,"Dongsi, Beijing",China,2016,7,11,10
Residential District,148.0,21.0,7.58,24,Hot,"Dongsi, Beijing",China,2016,7,11,11
Residential District,8.0,32.0,15.87,28,Hot,"Dongsi, Beijing",China,2016,7,12,9
Residential District,3.0,24.0,27.78,25,Hot,"Dongsi, Beijing",China,2016,7,12,10
Residential District,3.0,33.0,27.78,23,Hot,"Dongsi, Beijing",China,2016,7,12,20
Residential District,3.0,47.0,27.27,29,Hot,"Dongsi, Beijing",China,2016,7,12,21
